"Date","Price","Open","High","Low","Vol.","Change %"
"14/08/2020","136.71","136.72","136.84","136.56","143.94K","0.01%"
"13/08/2020","136.70","136.96","137.15","136.54","172.47K","-0.08%"
"12/08/2020","136.81","137.02","137.12","136.74","252.87K","-0.31%"
"11/08/2020","137.24","138.08","138.13","137.17","279.98K","-0.64%"
"10/08/2020","138.12","137.80","138.34","137.69","156.59K","0.11%"
"07/08/2020","137.97","138.33","138.47","137.78","169.57K","-0.36%"
"06/08/2020","138.47","137.89","138.60","137.86","224.55K","0.25%"
"05/08/2020","138.13","138.73","138.78","138.03","210.29K","-0.43%"
"04/08/2020","138.73","138.48","138.93","138.37","219.94K","0.17%"
"03/08/2020","138.49","138.34","138.55","138.27","132.08K","-0.04%"
"31/07/2020","138.55","138.70","138.86","138.32","181.09K","-0.07%"
"30/07/2020","138.65","138.47","138.81","138.41","199.82K","0.27%"
"29/07/2020","138.27","138.44","138.56","138.21","154.27K","-0.09%"
"28/07/2020","138.39","138.18","138.51","138.08","213.53K","0.04%"
"27/07/2020","138.34","138.05","138.38","137.95","136.79K","0.32%"
"24/07/2020","137.90","138.34","138.46","137.82","167.03K","-0.23%"
"23/07/2020","138.22","138.20","138.44","138.13","172.18K","-0.04%"
"22/07/2020","138.27","137.96","138.29","137.94","158.14K","0.19%"
"21/07/2020","138.01","137.79","138.07","137.73","175.82K","0.09%"
"20/07/2020","137.89","137.54","137.98","137.51","105.13K","0.09%"
"17/07/2020","137.76","137.95","138.06","137.65","137.11K","-0.24%"
"16/07/2020","138.09","137.82","138.20","137.74","209.31K","0.32%"
"15/07/2020","137.65","137.76","137.88","137.36","218.54K","-0.17%"
"14/07/2020","137.88","137.69","138.01","137.59","221.87K","0.36%"
"13/07/2020","137.38","137.61","137.81","137.25","133.52K","-0.36%"
"10/07/2020","137.88","137.92","138.15","137.74","155.04K","0.08%"
"09/07/2020","137.77","137.42","137.88","137.40","206.71K","0.18%"
"08/07/2020","137.52","137.66","137.82","137.38","145.13K","0.04%"
"07/07/2020","137.46","137.33","137.69","137.21","184.60K","0.16%"
"06/07/2020","137.24","137.25","137.28","137.01","114.28K","-0.14%"
"03/07/2020","137.43","137.33","137.57","137.22","81.94K","0.00%"
"02/07/2020","137.43","137.19","137.45","137.03","210.41K","0.26%"
"01/07/2020","137.08","137.23","137.42","136.95","222.34K","-0.41%"
"30/06/2020","137.64","137.80","137.98","137.46","203.75K","-0.12%"
"29/06/2020","137.80","137.39","137.84","137.32","124.69K","-0.52%"
"26/06/2020","138.52","138.60","138.62","138.52","0.27K","-0.07%"
"25/06/2020","138.62","138.54","138.56","138.54","0.06K","0.27%"
"24/06/2020","138.24","136.92","137.43","136.83","0.31K","0.14%"
"23/06/2020","138.05","137.13","137.24","136.99","0.02K","-0.18%"
"22/06/2020","138.30","138.18","138.20","138.18","0.02K","0.39%"
"19/06/2020","137.76","136.80","136.92","136.48","8.90K","-0.09%"
"18/06/2020","137.88","138.49","138.62","137.55","5.17K","-0.35%"
"17/06/2020","138.36","137.06","137.50","136.91","1.06K","0.07%"
"16/06/2020","138.26","137.87","137.87","137.87","0.01K","0.12%"
"15/06/2020","138.09","138.38","138.38","138.24","0.15K","0.01%"
"12/06/2020","138.07","138.23","138.29","137.85","0.85K","-0.15%"
